Cruise;Date;DeciYear;Year;Month;Day;Hours;Minutes;Longitude;Latitude;Pressure;Depth;Temperature;Salinity;Conductivity;O2;Beam;PAR;Fluor;Sig_theta;Season;VertZone;MLD_dens125;MLD_bvfrq;MLD_densT2;DCM;z_par_1pcnt
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;870;862.15381;9.1393;35.2129;3.7868;148.39999;0.396;0;0.027;27.2785;1;8;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;872;864.1319;9.0877;35.2096;3.7817;149.06;0.396;0;0.02;27.28424;1;8;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;874;866.10931;9.0554;35.2077;3.7786;149.14;0.396;0;0.02;27.28796;1;8;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;876;868.0874;9.0249;35.2061;3.7756;149.55;0.396;0;0.022;27.29162;1;8;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;878;870.06458;8.9932;35.2042;3.7725;150.42;0.396;0;0.021;27.29523;1;8;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;880;872.04309;8.9623;35.202;3.7695;150.53;0.396;0;0.023;27.29846;1;8;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;882;874.01959;8.9351;35.2007;3.7669;150.81;0.396;0;0.02;27.3018;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;884;875.99762;8.9142;35.1996;3.7649;151.23;0.396;0;0.017;27.30429;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;886;877.97552;8.8974;35.1985;3.7633;151.11;0.396;0;0.02;27.30612;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;888;879.95361;8.875;35.1964;3.7611;151.67999;0.396;0;0.024;27.30806;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;890;881.93091;8.8734;35.1976;3.7611;152.39999;0.396;0;0.023;27.30929;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;892;883.90948;8.7826;35.1891;3.7519;153.05;0.396;0;0.02;27.31697;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;894;885.88751;8.7764;35.1888;3.7513;153.66;0.396;0;0.018;27.31774;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;896;887.8642;8.7218;35.1865;3.7461;156.07001;0.396;0;0.022;27.32453;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;898;889.84198;8.626;35.1779;3.7363;156.12;0.396;0;0.023;27.33276;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;900;891.81927;8.6361;35.1817;3.7377;156.45;0.396;0;0.026;27.3342;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;902;893.79669;8.5468;35.1724;3.7286;157.78999;0.396;0;0.028;27.34079;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;904;895.77448;8.4904;35.1688;3.723;158.2;0.396;0;0.026;27.34669;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;906;897.75159;8.4979;35.1734;3.7242;158.89999;0.396;0;0.023;27.34919;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;908;899.72961;8.3963;35.1637;3.7139;160.41;0.396;0;0.023;27.3572;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;910;901.70691;8.3477;35.1609;3.7091;160.05;0.396;0;0.024;27.36246;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;912;903.68402;8.4458;35.173;3.7196;160.78;0.396;0;0.018;27.35699;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;914;905.66168;8.3117;35.1606;3.7059;161.35001;0.396;0;0.021;27.36777;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;916;907.63898;8.2832;35.1586;3.7032;160.97;0.396;0;0.025;27.37056;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;918;909.61572;8.3202;35.1637;3.7072;161.39;0.396;0;0.02;27.36898;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;920;911.59363;8.2142;35.1568;3.6967;163.67;0.396;0;0.023;27.37966;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;922;913.57111;8.1679;35.1545;3.6922;162.92;0.395;0;0.016;27.38486;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;924;915.54858;8.1528;35.1551;3.691;163.45;0.396;0;0.021;27.38764;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;926;917.52539;8.1437;35.1558;3.6903;164.25;0.396;0;0.026;27.38959;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;928;919.50348;8.1149;35.1555;3.6876;164.39999;0.396;0;0.022;27.39371;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;930;921.48041;8.0412;35.1492;3.6803;165.31;0.396;0;0.02;27.39981;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;932;923.45831;8.0123;35.1475;3.6775;165.83;0.396;0;0.02;27.40281;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;934;925.43549;7.9818;35.1464;3.6746;166.38;0.396;0;0.024;27.40651;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;936;927.41272;7.953;35.1455;3.6719;167.14;0.396;0;0.026;27.41011;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;938;929.38989;7.9058;35.1427;3.6674;168.82001;0.396;0;0.022;27.41492;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;940;931.367;7.8609;35.1402;3.663;168.86;0.396;0;0.021;27.4196;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;942;933.34363;7.8487;35.1414;3.6621;169.46001;0.396;0;0.02;27.42237;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;944;935.32098;7.7809;35.1372;3.6555;172.13;0.395;0;0.018;27.42904;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;946;937.29828;7.7157;35.1334;3.6491;171.77;0.396;0;0.018;27.4356;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;948;939.27557;7.7061;35.1354;3.6485;172.08;0.396;0;0.018;27.4386;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;950;941.25281;7.6766;35.134;3.6457;173.41;0.396;0;0.022;27.44182;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;952;943.22937;7.6378;35.1325;3.6421;173.89999;0.395;0;0.022;27.44629;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;954;945.20673;7.6007;35.1316;3.6386;175.53999;0.396;0;0.022;27.45098;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;956;947.18359;7.5661;35.1292;3.6353;176.62;0.395;0;0.02;27.45411;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;958;949.16052;7.5265;35.1272;3.6315;176.33;0.395;0;0.023;27.45825;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;960;951.13757;7.5537;35.1307;3.6344;178.81;0.396;0;0.024;27.45713;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;962;953.11493;7.4509;35.1229;3.6242;179.83;0.395;0;0.023;27.46574;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;964;955.09131;7.4164;35.1241;3.6212;179.25;0.396;0;0.022;27.47163;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;966;957.06873;7.3952;35.1229;3.6192;182.78999;0.396;0;0.02;27.47373;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;968;959.04492;7.2991;35.117;3.6099;184.14999;0.396;0;0.019;27.48271;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;970;961.02258;7.2634;35.1181;3.6068;183.72;0.395;0;0.02;27.48864;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;972;962.99829;7.2822;35.1193;3.6087;186.22;0.396;0;0.02;27.48697;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;974;964.97589;7.1655;35.1114;3.5972;185.28999;0.395;0;0.017;27.49713;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;976;966.95313;7.2196;35.1176;3.6029;186.53;0.396;0;0.02;27.49448;1;9;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;978;968.92987;7.091;35.1116;3.5905;188.64;0.395;0;0.022;27.50771;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;980;970.90723;7.095;35.1135;3.5912;186.72;0.396;0;0.019;27.50868;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;982;972.88409;7.0532;35.1104;3.5871;188.02;0.396;0;0.02;27.51205;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;984;974.8598;7.0404;35.1102;3.586;187.94;0.395;0;0.02;27.51369;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;986;976.8374;6.9963;35.1113;3.5821;188.91;0.395;0;0.025;27.52067;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;988;978.81421;6.9302;35.107;3.5757;189.3;0.395;0;0.026;27.52638;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;990;980.79102;6.9298;35.1076;3.5758;189.57001;0.395;0;0.019;27.52694;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;992;982.76709;6.9232;35.1094;3.5754;191.34;0.395;0;0.019;27.52929;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;994;984.74432;6.8612;35.1071;3.5696;194.14;0.395;0;0.025;27.53596;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;996;986.72083;6.8177;35.1054;3.5655;193.77;0.395;0;0.024;27.54056;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;998;988.69708;6.8033;35.1075;3.5645;195.28;0.396;0;0.019;27.5442;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1000;990.67432;6.7327;35.1014;3.5575;195.75;0.396;0;0.019;27.54895;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1002;992.65009;6.7561;35.1049;3.56;195.59;0.395;0;0.017;27.54859;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1004;994.6261;6.7194;35.1043;3.5567;196.61;0.395;0;0.017;27.55309;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1006;996.6037;6.6643;35.102;3.5515;196.58;0.395;0;0.02;27.55869;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1008;998.58038;6.6264;35.1009;3.548;197.22;0.395;0;0.023;27.56292;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1010;1000.55731;6.6037;35.1014;3.546;197.99001;0.395;0;0.02;27.56637;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1012;1002.53363;6.5809;35.0996;3.5438;198.56;0.395;0;0.021;27.56801;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1014;1004.51019;6.5691;35.099;3.5428;198.74001;0.395;0;0.021;27.56914;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1016;1006.48639;6.5888;35.1019;3.5449;199.78999;0.395;0;0.022;27.56883;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1018;1008.4624;6.5498;35.0998;3.5413;200.91;0.395;0;0.022;27.57238;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1020;1010.43951;6.515;35.0986;3.538;200.63;0.395;0;0.024;27.57607;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1022;1012.41602;6.532;35.1004;3.5398;202.05;0.395;0;0.021;27.57527;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1024;1014.39178;6.4885;35.0992;3.5358;203.5;0.395;0;0.02;27.5801;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1026;1016.36871;6.4669;35.0973;3.5337;202.50999;0.395;0;0.018;27.58147;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1028;1018.34497;6.4954;35.1005;3.5367;203.36;0.395;0;0.021;27.58027;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1030;1020.32129;6.4325;35.0983;3.5309;202.77;0.394;0;0.02;27.58684;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1032;1022.2973;6.4148;35.0985;3.5293;204.37;0.395;0;0.021;27.58935;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1034;1024.27344;6.3505;35.0935;3.5231;205.55;0.395;0;0.02;27.59383;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1036;1026.24915;6.3247;35.0921;3.5206;205.74001;0.394;0;0.018;27.59611;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1038;1028.22668;6.3218;35.0943;3.5207;205.28;0.395;0;0.018;27.59826;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1040;1030.2019;6.2888;35.0931;3.5176;206.87;0.394;0;0.017;27.60162;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1042;1032.17896;6.2591;35.0914;3.5148;207.55;0.394;0;0.015;27.60415;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1044;1034.15515;6.2526;35.0923;3.5144;207.23;0.394;0;0.022;27.60573;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1046;1036.13208;6.2367;35.0923;3.513;207.37;0.395;0;0.022;27.60781;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1048;1038.10754;6.2236;35.0918;3.5119;207.32001;0.394;0;0.014;27.60913;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1050;1040.08313;6.2298;35.0933;3.5126;208.08;0.394;0;0.02;27.60954;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1052;1042.05994;6.2041;35.0915;3.5102;208.42999;0.394;0;0.018;27.61145;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1054;1044.03662;6.1831;35.0908;3.5083;209.23;0.394;0;0.02;27.61363;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1056;1046.01147;6.1547;35.0904;3.5058;209.92999;0.394;0;0.019;27.61698;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1058;1047.98828;6.1474;35.0915;3.5053;209.89999;0.394;0;0.024;27.61881;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1060;1049.96399;6.1184;35.0914;3.5027;211.00999;0.394;0;0.021;27.62247;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1062;1051.94019;6.0868;35.09;3.4998;211.22;0.394;0;0.019;27.62542;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1064;1053.91577;6.0731;35.0905;3.4986;211.42999;0.394;0;0.021;27.62758;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1066;1055.89197;6.0645;35.0913;3.498;211.39999;0.394;0;0.023;27.62933;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1068;1057.86841;6.0576;35.0921;3.4975;211.53999;0.393;0;0.022;27.63087;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1070;1059.84375;6.057;35.0929;3.4976;212.42;0.394;0;0.015;27.6316;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1072;1061.82019;6.04;35.0917;3.4961;212.99001;0.393;0;0.015;27.63284;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1074;1063.79675;6.0306;35.0906;3.4952;213;0.393;0;0.017;27.63318;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1076;1065.77222;6.0307;35.0917;3.4954;213.42999;0.394;0;0.021;27.63407;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1078;1067.7478;6.0088;35.0903;3.4933;214.05;0.394;0;0.016;27.63576;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1080;1069.724;6.0071;35.0909;3.4933;214.35001;0.394;0;0.023;27.63647;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1082;1071.6991;5.9865;35.0898;3.4914;215.16;0.394;0;0.024;27.63823;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1084;1073.67456;5.9596;35.0883;3.4889;216.12;0.393;0;0.018;27.64046;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1086;1075.651;5.9683;35.089;3.4898;215.60001;0.393;0;0.02;27.63994;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1088;1077.62695;5.9411;35.0881;3.4874;216.12;0.393;0;0.019;27.64268;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1090;1079.60278;5.9318;35.0885;3.4866;215.83;0.394;0;0.019;27.64419;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1092;1081.57861;5.9299;35.0895;3.4866;215.49001;0.394;0;0.019;27.64524;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1094;1083.55444;5.9259;35.0904;3.4864;215.85001;0.393;0;0.02;27.64648;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1096;1085.5304;5.9188;35.0905;3.4859;216.55;0.393;0;0.022;27.64748;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1098;1087.50586;5.9055;35.0899;3.4847;216.92;0.393;0;0.023;27.64869;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1100;1089.4812;5.8896;35.0892;3.4833;217.84;0.392;0;0.021;27.65016;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1102;1091.45654;5.8695;35.0883;3.4814;218.91;0.393;0;0.021;27.65198;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1104;1093.43335;5.8492;35.0873;3.4796;218.28;0.392;0;0.022;27.65375;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1106;1095.40894;5.8481;35.0881;3.4796;219.44;0.393;0;0.013;27.65454;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1108;1097.38416;5.8264;35.0866;3.4776;219.74001;0.393;0;0.016;27.65608;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1110;1099.35938;5.8197;35.0863;3.4771;220.14999;0.393;0;0.016;27.6567;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1112;1101.33496;5.7798;35.0827;3.4732;221.74001;0.392;0;0.022;27.65883;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1114;1103.31104;5.7598;35.0804;3.4712;222.05;0.393;0;0.025;27.6595;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1116;1105.28662;5.7487;35.0796;3.4702;222.41;0.393;0;0.022;27.66027;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1118;1107.26233;5.7331;35.0782;3.4688;222.7;0.394;0;0.021;27.66111;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1120;1109.23804;5.7249;35.0772;3.468;222.62;0.393;0;0.02;27.66135;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1122;1111.21326;5.7258;35.0783;3.4683;222.44;0.394;0;0.019;27.66213;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1124;1113.1886;5.7142;35.0777;3.4673;222.67999;0.394;0;0.018;27.66311;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1126;1115.16309;5.7122;35.0777;3.4672;222.56;0.394;0;0.017;27.66338;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
332;08/01/2017;2017.02051;2017;1;8;12;1;295.83301;31.667;1128;1117.14001;5.7106;35.0786;3.4672;223.3;0.394;0;0.024;27.66432;1;10;146.92059;43.6902;107.2226;39.7183;111.1924
